label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;pr;pr_set;pr_var;zeta;zeta_set;zeta_var;D;D_set;D_var;L;L_set;L_var;ks;ks_set;ks_var;kA;kA_set;kA_var;kA_char;kA_char_set;kA_char_param;Tamb;Tamb_set;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;hydro_group;kA_group;kA_char_group
pipe4_back;pipe;['network losses'];[None];[-403.9808140501524];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-403.9808140501524;False;False;0.9855914361381503;False;False;7488881.878937372;False;False;0.0419;True;False;21.095023109728988;True;False;0.00069;True;False;7.674025442365603;True;False;0x000001DE0F6AEA58;False;m;0;True;-1.2144833791643128;False;1.4789705804508602;False;0.26448720128654735;False;default;default;default
pipe20_back;pipe;['network losses'];[None];[-416.129241966821];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-416.129241966821;False;False;0.9989331211645097;False;False;7821857.29242599;False;False;0.0419;True;False;21.213203435596427;True;False;0.00069;True;False;7.674025442367376;True;False;0x000001DE0F6AEA20;False;m;0;True;-1.2706387103047718;False;1.523445879431891;False;0.2528071691271192;False;default;default;default
pipe23_feed;pipe;['network losses'];[None];[-577.6109102763626];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-577.6109102763626;False;False;0.9916445936577707;False;False;10872637.104710478;False;False;0.036;True;False;13.601470508735444;True;False;0.00069;True;False;7.291367744886514;True;False;0x000001DE0F6AE9E8;False;m;0;True;-1.6275734883352562;False;2.1146289960694222;False;0.48705550773416606;False;default;default;default
pipe25_feed;pipe;['network losses'];[None];[-576.2405346164022];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-576.2405346164022;False;False;0.9887646083759134;False;False;17310892.971502267;False;False;0.036;True;False;21.633307652783937;True;False;0.00069;True;False;7.29136774488589;True;False;0x000001DE0F6AE9B0;False;m;0;True;-1.6219835514266683;False;2.1096120615647163;False;0.487628510138048;False;default;default;default
pipe27_feed;pipe;['network losses'];[None];[-574.7530699033384];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-574.7530699033384;False;False;0.9866227858681078;False;False;24031035.754407413;False;False;0.036;True;False;30.0;True;False;0.00069;True;False;7.291367744886335;True;False;0x000001DE0F6AE978;False;m;0;True;-1.617501263371184;False;2.1041664649582223;False;0.4866652015870383;False;default;default;default
pipe29_feed;pipe;['network losses'];[None];[-573.1193986642592];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-573.1193986642592;False;False;0.9898494737432684;False;False;22304332.582196973;False;False;0.036;True;False;27.80287754891569;True;False;0.00069;True;False;7.291367744886372;True;False;0x000001DE0F6AE940;False;m;0;True;-1.6189461410217574;False;2.098185607410797;False;0.4792394663890398;False;default;default;default
pipe31_feed;pipe;['network losses'];[None];[-550.6418305010054];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-550.6418305010054;False;False;0.993571979056926;False;False;16509239.39767701;False;False;0.036;True;False;27.313000567495326;True;False;0.00029;True;False;7.026988805196081;True;False;0x000001DE0F6AE908;False;m;0;True;-1.5605081720241643;False;2.0158954072890554;False;0.4553872352648911;False;default;default;default
pipe33_feed;pipe;['network losses'];[None];[-548.8542262633613];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-548.8542262633613;False;False;0.9985871658293867;False;False;4063711.2362017026;False;False;0.036;True;False;6.708203932499369;True;False;0.00029;True;False;7.026988805196233;True;False;0x000001DE0F6AE8D0;False;m;0;True;-1.5613115296930364;False;2.009351002245511;False;0.44803947255247456;False;default;default;default
pipe35_feed;pipe;['network losses'];[None];[-504.75731397968434];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-504.75731397968434;False;False;0.9803514956996954;False;False;75622414.41793542;False;False;0.0217;True;False;8.54400374531753;True;False;0.00029;True;False;6.484773988716887;True;False;0x000001DE0F6AE320;False;m;0;True;-1.423302592451646;False;1.8479125534676346;False;0.4246099610159886;False;default;default;default
pipe37_feed;pipe;['network losses'];[None];[-544.8023318427033];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-544.8023318427033;False;False;0.9973977029601401;False;False;12385968.721374981;False;False;0.036;True;False;20.223748416156685;True;False;0.00029;True;False;7.026988805196295;True;False;0x000001DE0F6AEB00;False;m;0;True;-1.551846619892085;False;1.9945170486644823;False;0.44267042877239726;False;default;default;default
pipe39_feed;pipe;['network losses'];[None];[-532.882913916181];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-532.882913916181;False;False;0.9981368652815562;False;False;10517432.450527579;False;False;0.036;True;False;22.20360331117452;True;False;8.999999999999999e-05;True;False;6.904343141110715;True;False;0x000001DE0F6AEB38;False;m;0;True;-1.5199617635525808;False;1.9508801534548088;False;0.43091838990222797;False;default;default;default
pipe41_feed;pipe;['network losses'];[None];[-529.5751154611386];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-529.5751154611386;False;False;0.9996260754094247;False;False;5852380.049361584;False;False;0.036;True;False;13.341664064126334;True;False;8.999999999999999e-05;True;False;6.904343141110589;True;False;0x000001DE0F6AEB70;False;m;0;True;-1.5135765523209337;False;1.9387703293470204;False;0.42519377702608674;False;default;default;default
pipe43_feed;pipe;['network losses'];[None];[-524.4069816566358];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-524.4069816566358;False;False;0.9996290819459575;False;False;13405602.744947745;False;False;0.036;True;False;27.459060435491963;True;False;8.999999999999999e-05;True;False;6.904343141110615;True;False;0x000001DE0F6AEBA8;False;m;0;True;-1.5020632578180018;False;1.9198498321678048;False;0.41778657434980304;False;default;default;default
pipe23_back;pipe;['network losses'];[None];[-382.3837221263986];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-382.3837221263986;False;False;0.9895130133948893;False;False;10927445.452843342;False;False;0.036;True;False;13.601470508735444;True;False;0.00069;True;False;7.291367744887515;True;False;0x000001DE0F6AEBE0;False;m;0;True;-1.162120224762424;False;1.399903796911582;False;0.2377835721491579;False;default;default;default
pipe25_back;pipe;['network losses'];[None];[-382.52669915011484];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-382.52669915011484;False;False;0.9858518686044316;False;False;17405319.217106514;False;False;0.036;True;False;21.633307652783937;True;False;0.00069;True;False;7.291367744887828;True;False;0x000001DE0F6AEC18;False;m;0;True;-1.159770221378717;False;1.400427234670016;False;0.24065701329129885;False;default;default;default
pipe27_back;pipe;['network losses'];[None];[-382.97856802136283];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-382.97856802136283;False;False;0.9828981950176532;False;False;24171609.98702797;False;False;0.036;True;False;30.0;True;False;0.00069;True;False;7.291367744887829;True;False;0x000001DE0F6AEC50;False;m;0;True;-1.1596631340151395;False;1.402081523050935;False;0.24241838903579538;False;default;default;default
pipe29_back;pipe;['network losses'];[None];[-383.1227239229895];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-383.1227239229895;False;False;0.9871414972739866;False;False;22447802.092333563;False;False;0.036;True;False;27.80287754891569;True;False;0.00069;True;False;7.291367744888166;True;False;0x000001DE0F6AEC88;False;m;0;True;-1.1653634855609603;False;1.4026092766721199;False;0.23724579111115962;False;default;default;default
pipe31_back;pipe;['network losses'];[None];[-370.07449202696483];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-370.07449202696483;False;False;0.9918112251472516;False;False;16756005.014702855;False;False;0.036;True;False;27.313000567495326;True;False;0.00029;True;False;7.02698880519789;True;False;0x000001DE0F6AECC0;False;m;0;True;-1.1294668905046277;False;1.3548398024051431;False;0.22537291190051545;False;default;default;default
pipe33_back;pipe;['network losses'];[None];[-371.4762285101287];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-371.4762285101287;False;False;0.9982076247291967;False;False;4126531.2034882996;False;False;0.036;True;False;6.708203932499369;True;False;0.00029;True;False;7.026988805197744;True;False;0x000001DE0F6AECF8;False;m;0;True;-1.1381358208083352;False;1.3599715486367516;False;0.22183572782841643;False;default;default;default
pipe35_back;pipe;['network losses'];[None];[-343.3022635451658];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-343.3022635451658;False;False;0.9745961563369926;False;False;76154133.66098545;False;False;0.0217;True;False;8.54400374531753;True;False;0.00029;True;False;6.484773988718371;True;False;0x000001DE0F6AED30;False;m;0;True;-1.0371734786322917;False;1.25682688466105;False;0.21965340602875827;False;default;default;default
pipe37_back;pipe;['network losses'];[None];[-373.31063101123067];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-373.31063101123067;False;False;0.9966612523463955;False;False;12617457.481256058;False;False;0.036;True;False;20.223748416156685;True;False;0.00029;True;False;7.026988805197694;True;False;0x000001DE0F6AE390;False;m;0;True;-1.1423329093875272;False;1.3666872817544597;False;0.22435437236693256;False;default;default;default
pipe39_back;pipe;['network losses'];[None];[-368.9741713093688];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-368.9741713093688;False;False;0.9978967597573704;False;False;9322108.833898742;False;False;0.036;True;False;22.20360331117452;True;False;8.999999999999999e-05;True;False;6.9043431411119185;True;False;0x000001DE0F6AE5C0;False;m;0;True;-1.1287348720683146;False;1.350811536918795;False;0.2220766648504804;False;default;default;default
pipe41_back;pipe;['network losses'];[None];[-367.3465131980084];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-367.3465131980084;False;False;0.9994876729604171;False;False;6370320.121325516;False;False;0.036;True;False;13.341664064126334;True;False;8.999999999999999e-05;True;False;6.904343141111463;True;False;0x000001DE0F6AE588;False;m;0;True;-1.1254491939262021;False;1.344852693384618;False;0.21940349945841597;False;default;default;default
pipe43_back;pipe;['network losses'];[None];[-369.3663028167084];['0x000001DE0F1AF828'];['component'];[];[];nan;False;False;-369.3663028167084;False;False;0.9994934149198013;False;False;14539551.66664879;False;False;0.036;True;False;27.459060435491963;True;False;8.999999999999999e-05;True;False;6.9043431411113625;True;False;0x000001DE0F6AE550;False;m;0;True;-1.1306772205174138;False;1.352247127280646;False;0.22156990676323218;False;default;default;default
